"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-location","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","eids-badge__description","eids-badge__label","he-lazy-image src 2","he-lazy-image src 3","list-view-header"
"https://www.hepsiemlak.com/istanbul-kagithane-harmantepe-kiralik/daire/11114-11657","14","18.000","04-03-2025","İstanbul Kiralık Daire","1 +
                          1","60 m²","30
                        Yaşında","1. Kat","İstanbul / Kağıthane / Harmantepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/onur-emlak-11114","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Onur Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/7/4/0/8/3/4/64c8d9bd-ea95-41d3-8c43-0b256e5ebb9c.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/1/1/1/1/0/e2ecfdb9-2b1a-4dd3-ad7b-56b72094a230.jpg","Onurdan Harmantepe Meydana Ve Toplu Taşımaya 1 Dk Full Eşyalı 1+1"
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-yeni-mahalle-kiralik/daire/0-44276874","11","15.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","85 m²","25
                        Yaşında","Yüksek Giriş","İstanbul / Gaziosmanpaşa / Yeni Mahalle Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/8/6/7/2/4/4/PkgqklK0NWq1ePqKc7Ceo.jpeg","","Küçükköy'de 2+1 Kiralık Boş Daire 15.000 Tl"
"https://www.hepsiemlak.com/istanbul-kagithane-telsizler-kiralik/daire/34488-5439","24","25.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","80 m²","Sıfır Bina","2. Kat","İstanbul / Kağıthane / Telsizler Mah.","https://www.hepsiemlak.com/emlak-ofisi/ivem-gayrimenkul-34488","https://hecdn01.hemlak.com/img/eids-logo-mini.png","İvem Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/0/3/0/1/4/4/3c7de83e-4bd9-494a-9bc4-74600d6eccc0.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/8/4/4/3/0/4649b2de-9921-4914-9032-b8ec5d593f61.jpg","İvem Emlaktan Telsizler Mahallesinde Kiralık 2+1 Daire"
"https://www.hepsiemlak.com/istanbul-beykoz-kanlica-kiralik/daire/139012-478","32","40.000","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","100 m²","30
                        Yaşında","5. Kat","İstanbul / Beykoz / Kanlıca Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/5/8/7/2/4/4/268daaae-d0a9-49d6-997a-bbe052656670.jpg","","Kanlıca 'da Boğaz Ve Doğa Manzaralı 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-uskudar-unalan-kiralik/daire/140441-111","50","165.000","04-03-2025","İstanbul Kiralık Daire","4 +
                          1","218 m²","5
                        Yaşında","4. Kat","İstanbul / Üsküdar / Ünalan Mah.","https://www.hepsiemlak.com/emlak-ofisi/stil-gayrimenkul-danismanlik-140441","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Stil Gayrimenkul Danışmanlık","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/9/6/7/2/4/4/3cc7b42e-3db3-40c0-9e23-744814d13214.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/4/4/0/4/1/b548b2c4-4fcc-496e-825a-a16668276490.jpg","Emaar Square Rezıdans 3,5+1 Lüks Eşyalı Muhteşem Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-yesilce-kiralik/daire/150747-166","31","24.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","73 m²","15
                        Yaşında","Ara Kat","İstanbul / Kağıthane / Yeşilce Mah.","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-150747","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Safir Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/0/1/7/2/4/4/11583f77-9947-46a2-8a61-7b7b097a0be4.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/4/7/0/5/1/76ad30e0-3773-4566-88fa-906a1d64f06b.jpg","Seyrantepe Metro Hamidiye Etfal 7/8dk Full Eşyalı 2+1 24.000"
"https://www.hepsiemlak.com/istanbul-esenyurt-yesilkent-kiralik/daire/124862-1140","49","13.500","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","80 m²","6
                        Yaşında","Yüksek Giriş","İstanbul / Esenyurt / Yeşilkent Mah.","https://www.hepsiemlak.com/emlak-ofisi/akin-gayrimenkul-124862","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Akın Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/7/2/4/2/4/4/d30c605b-444e-49ef-ac37-833499bbd37a.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/6/8/4/2/1/c69d48b8-d623-4613-9945-957799c4ca32.jpg","Esenyurt Yeşilkent Mah Merkezi Konum 2+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-nurtepe-kiralik/daire/141708-69","20","16.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","90 m²","20
                        Yaşında","Yüksek Giriş","İstanbul / Kağıthane / Nurtepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/askin-insaat-askin-emlak-gayrimenkul-141708/askin-yazici-3989917","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Aşkın İnşaat & Aşkın Emlak Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/0/7/1/4/1/9a8b09aa-ad35-44e0-8fba-8df82abc7f41.jpg","Aşkın Emlaktan Kağıthane Nurtepede 2+1 80m2 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-esenyurt-cumhuriyet-kiralik/daire/142831-120","22","17.500","04-03-2025","İstanbul Kiralık Daire","1 +
                          1","70 m²","8
                        Yaşında","5. Kat","İstanbul / Esenyurt / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/mysia-gayrimenkul-beylikduzu-142831","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Mysia Gayrimenkul Beylikdüzü","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/8/2/4/1/8db1b6d7-4bda-4867-9b72-1b1e4b88243f.jpg","","🏡 E-5’e Ve Metrobüse Çok Yakın! Full Sosyal Tesisli, Güney Cepheli Kiralık Daire! 🌟"
"https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-kiralik/daire/117718-6","31","85.000","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","140 m²","5
                        Yaşında","Ara Kat","İstanbul / Kadıköy / Suadiye Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","","","Suadiye Çolak İsmail Caddesinde Kiralık 110m2 Net 3+1 Balkonlu"
"https://www.hepsiemlak.com/istanbul-beyoglu-sutluce-kiralik/daire/141060-95","39","37.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","110 m²","27
                        Yaşında","Çatı Katı","İstanbul / Beyoğlu / Sütlüce Mah.","https://www.hepsiemlak.com/emlak-ofisi/beyoglu-gayrimenkul-141060/ibrahim-atilan-3963295","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Beyoğlu Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/0/7/4/0/4/4/1737021956-60863-44047026.jpeg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Beyoğlu Sütlücede Harika Manzaralı Kiralık Kısmi Eşyalı Daire"
"https://www.hepsiemlak.com/istanbul-bakirkoy-cevizlik-kiralik/daire/79704-315","30","25.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","85 m²","40
                        Yaşında","2. Kat","İstanbul / Bakırköy / Cevizlik Mah.","https://www.hepsiemlak.com/emlak-ofisi/aybasti-emlak-79704","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Aybastı Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/6/8/2/0/4/4/c437f2af-0ea6-444d-bd0f-36742be8303d.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/0/7/9/7/0/75d5a5e7-a72e-4edb-b637-f2251e9c3853.jpg","Bakırköy Sahil Cevizlik Mah. Kiralık Daire 2+1 85 M2 2.Kat"
"https://www.hepsiemlak.com/istanbul-pendik-guzelyali-kiralik/daire/64396-31","43","26.000","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","115 m²","15
                        Yaşında","2. Kat","İstanbul / Pendik / Güzelyalı Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/0/3/2/0/4/4/79f6d31f-0a1c-4bf6-89c0-cfe91a0d191d.jpg","","Pendik Güzelyalı Merkez De Kıralık Dogalgaz Kombili 3+1 Daire"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-istasyon-kiralik/daire/3450-674","31","23.500","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","90 m²","3
                        Yaşında","8. Kat","İstanbul / Küçükçekmece / İstasyon Mah.","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/2/2/3/9/3/4/21e785e2-dc1a-4bdc-9736-7b8148fd1298.jpg","","İstasyon Mah. Karagül Sk. Tunay Rezidans'ta 2+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-uskudar-murat-reis-kiralik/daire/15900-266","54","20.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","80 m²","40
                        Yaşında","En Üst Kat","İstanbul / Üsküdar / Murat Reis Mah.","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/8/6/9/8/3/4/408092d1-b4f1-4d16-9b83-c00d259a4b31.jpg","","Üsküdar Soyak Evlerine Yakın Cift Cephe Ferah Daire"
"https://www.hepsiemlak.com/istanbul-umraniye-namik-kemal-kiralik/daire/118740-1346","51","40.000","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","130 m²","16
                        Yaşında","3. Kat","İstanbul / Ümraniye / Namık Kemal Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-oncu-118740","","Re/max Öncü","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/4/6/4/7/3/4/52c0a84c-9d26-4b7b-9c8b-50eaca5bc3b7.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/4/7/8/1/1/409ce6a4-e152-402b-ae73-13c8f082a9a9.jpg","Ümraniye Metro İstasyonuna 800 M/ 3+1 Full Eşyalı Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-gungoren-merkez-kiralik/daire/144010-123","15","21.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","120 m²","30
                        Yaşında","En Üst Kat","İstanbul / Güngören / Merkez Mah.","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/4/3/1/1/3/4/1722876867525-43113476.jpg","","Güngören Merkez Kiralık 2+1 Daire"
"https://www.hepsiemlak.com/istanbul-sariyer-cumhuriyet-kiralik/daire/78519-8518","56","40.000","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","135 m²","29
                        Yaşında","Giriş Katı","İstanbul / Sarıyer / Cumhuriyet Mah.","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/1/6/9/5/2/4/dd190dc9-9490-4091-a9d0-a20493ec5056.jpg","","Tarabya Cadde Ulaşım Yakın Teraslı Çok Temiz 3+1 Giriş Kat"
"https://www.hepsiemlak.com/istanbul-kadikoy-fenerbahce-kiralik/daire/58394-1175","21","55.000","04-03-2025","İstanbul Kiralık Daire","1 +
                          1","60 m²","Sıfır Bina","Yüksek Giriş","İstanbul / Kadıköy / Fenerbahçe Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-invest-58394","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Coldwell Banker Invest","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/1/3/7/0/4/4/4658c89e-4b2b-4b1a-b5b0-3980df49bb5b.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/9/3/8/5/0/5c7a71ba-bb8a-4d4e-a7cf-2b340c0bbf60.jpg","Kalamış'ta 1+1 Kiralık Daire & Ofis"
"https://www.hepsiemlak.com/istanbul-beylikduzu-adnan-kahveci-kiralik/daire/104389-440","24","28.000","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","180 m²","25
                        Yaşında","Yüksek Giriş","İstanbul / Beylikdüzü / Adnan Kahveci Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/4/1/1/2/4/4/1739888728136-44211424.jpg","","Beylikdüzü Adnan Kahveci Mh Yeşilkent 1'kiralık 3+1 Daire Giriş Kat"
"https://www.hepsiemlak.com/istanbul-sisli-pasa-kiralik/daire/42292-1826","20","25.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","95 m²","35
                        Yaşında","2. Kat","İstanbul / Şişli / Paşa Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/9/5/9/0/4/4/1737826322-423815-44095923.jpeg","","Nazar Emlak Tan 2+1 Boyası Yeni Yapılmış Ara Kat Daire"
"https://www.hepsiemlak.com/istanbul-fatih-dervis-ali-kiralik/daire/43619-76","10","15.000","04-03-2025","İstanbul Kiralık Daire","1 +
                          1","65 m²","40
                        Yaşında","2. Kat","İstanbul / Fatih / Derviş Ali Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/0/2/2/8/3/4/9cef66d2-3352-448e-b6f4-3d27d3b022f4.jpg","","Fatih Nurettin Tekkesi De Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-beyoglu-kocatepe-kiralik/daire/95661-2317","23","15.000","04-03-2025","İstanbul Kiralık Daire","1 +
                          1","50 m²","50
                        Yaşında","Zemin","İstanbul / Beyoğlu / Kocatepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/8/5/7/2/4/4/25d0f4e1-cb3f-4344-b55e-1144bd119221.jpg","","Taksim Meydana Yakın, Merkez Konum 1+1 Zemin Kat, Balkonlu Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-celiktepe-kiralik/daire/87663-458","22","30.000","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","120 m²","35
                        Yaşında","4. Kat","İstanbul / Kağıthane / Çeliktepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/aksu-insaat-emlak-87663/sabri-aksu-1730248","","Aksu İnşaat Emlak","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/7/9/4/8/3/4/15eac40a-07f4-4a6d-a1d1-120b16958864.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Çeliktepe De 3+1  Kiralık Daire  Aksu Emlak Tan"
"https://www.hepsiemlak.com/istanbul-kagithane-yesilce-kiralik/daire/79778-2092","27","15.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","93 m²","25
                        Yaşında","Yüksek Giriş","İstanbul / Kağıthane / Yeşilce Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/8/6/5/2/4/4/8220dd18-31f5-4e95-a7b9-d6b342bce3f9.jpg","","Garanti Gayrimenkul'den Yeşilce De Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-zeytinburnu-nuripasa-kiralik/daire/76342-6762","30","16.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","75 m²","29
                        Yaşında","6. Kat","İstanbul / Zeytinburnu / Nuripaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/osmanli-emlak-gayrimenkul-76342","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Osmanlı Emlak Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/8/1/2/2/4/4/c1dab48e-6a6e-4d32-85a0-0a20e1655119.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/4/3/6/7/0/b2c43713-805c-49d8-b593-954244910fa3.jpg","Zeytinburnu Nuripaşa Mah'de 2+1 75m² 6.Kat Kiralık Daire Osmanlı Emlak"
"https://www.hepsiemlak.com/istanbul-kadikoy-sahrayi-cedit-kiralik/daire/34722-6550","30","65.000","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","120 m²","7
                        Yaşında","4. Kat","İstanbul / Kadıköy / Sahrayı Cedit Mah.","https://www.hepsiemlak.com/emlak-ofisi/arti-gayrimenkul-kozyatagi-34722/sevinc-duvenci-712620","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Artı Gayrimenkul Kozyatağı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/9/1/7/1/4/4/e52f74fb-7af5-41f0-91dc-734febd5beec.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/2/6/2/1/7/445db0b4-7600-4b14-bc76-3b014356abf1.jpg","Atatürk Caddesine 2. Binada Ebeveyn Banyolu Geniş 3+1 Kiralık"
"https://www.hepsiemlak.com/istanbul-fatih-topkapi-kiralik/daire/53863-276","18","21.500","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","90 m²","29
                        Yaşında","2. Kat","İstanbul / Fatih / Topkapı Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/6/7/4/1/4/4/1738766427494-44147657.jpg","","Yuvakur'dan 3 Katlı Genç Bina'da Çapa Tıp Yakını  2.Ara Kat Yapılı Temiz 2+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-atasehir-icerenkoy-kiralik/daire/135820-118","9","20.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","90 m²","28
                        Yaşında","Ara Kat","İstanbul / Ataşehir / İçerenköy Mah.","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/7/0/1/9/3/4/1734969272926-43910727.jpg","","İçerenköy Metroya Yakın Arakat"
"https://www.hepsiemlak.com/istanbul-besiktas-turkali-kiralik/daire/1217-5926","21","30.000","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","100 m²","35
                        Yaşında","Kot 1","İstanbul / Beşiktaş / Türkali Mah.","https://www.hepsiemlak.com/emlak-ofisi/yuksel-onder-emlak-1217","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Yüksel Önder Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/3/4/0/2/1/4/17d85833-00ad-4b4a-98f3-68efd5d2e917.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/1/2/1/0/0/5cf23ecd-64f7-4e07-8e68-9ab2da11ffa6.jpg","Yüksel Önder | Merkezde Full Eşyalı 3+1 100m2 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-fatih-silivrikapi-kiralik/daire/89874-1183","25","17.000","04-03-2025","İstanbul Kiralık Daire","1 +
                          1","70 m²","40
                        Yaşında","3. Kat","İstanbul / Fatih / Silivrikapı Mah.","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/8/3/7/8/3/4/b90c25b4-68c1-4dd4-bbb3-d9743dae8951.jpg","","Fatih Kocamustafapaşaya Yakın Çift Cepheli 1+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-beyoglu-haciahmet-kiralik/daire/61168-9602","23","27.000","04-03-2025","İstanbul Kiralık Daire","1 +
                          1","105 m²","45
                        Yaşında","Ara Kat","İstanbul / Beyoğlu / Hacıahmet Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-city-61168","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Remax Cıty","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/6/1/1/6/0/64a51a95-b98b-4d26-a3ff-e6afc46da808.jpg","","Beyoğlu Hacıahmet İplikçi Fırın Cad. Kiralık 1+1 Daire"
"https://www.hepsiemlak.com/istanbul-sancaktepe-meclis-kiralik/daire/5632-8985","31","28.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","85 m²","Sıfır Bina","2. Kat","İstanbul / Sancaktepe / Meclis Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-trio-5632","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Coldwell Banker Trio","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/3/6/5/0/0/3bbd0fdb-abd4-434a-b79f-883cf144aebd.jpg","","Sancaktepe Meclis Mahallesi Ana Cadde Cepheli Sıfır 2+1 Balkonlu"
"https://www.hepsiemlak.com/istanbul-kadikoy-erenkoy-kiralik/daire/58394-1172","19","65.500","04-03-2025","İstanbul Kiralık Daire","3 +
                          1","108 m²","Sıfır Bina","Yüksek Giriş","İstanbul / Kadıköy / Erenköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-invest-58394","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Coldwell Banker Invest","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/9/3/8/5/0/5c7a71ba-bb8a-4d4e-a7cf-2b340c0bbf60.jpg","","Kazım Karabekir Sokakta Kiralık 3+1 Daire"
"https://www.hepsiemlak.com/istanbul-umraniye-esenkent-kiralik/daire/120150-3184","21","27.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","85 m²","15
                        Yaşında","7. Kat","İstanbul / Ümraniye / Esenkent Mah.","https://www.hepsiemlak.com/emlak-ofisi/f-l-emlak-120150/fatih-latif-2741998","https://hecdn01.hemlak.com/img/eids-logo-mini.png","F-l Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/8/2/1/2/4/4/1739912366-597276-44212836.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/9/9/1/4/7/2/97544f00-ed93-41d7-b14d-0020d641f3a6.jpg","F-L Emlaktan Esenkent Doğuş Üni Yakını Elit Butik Sitede Eşyalı Bekara Öğrenciye 2+1"
"https://www.hepsiemlak.com/istanbul-sancaktepe-inonu-kiralik/daire/134985-1488","13","28.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","105 m²","13
                        Yaşında","1. Kat","İstanbul / Sancaktepe / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-masal-134985","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Remax Masal","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/9/9/7/2/4/4/e46eafa9-d829-4f42-8dfe-6657971a1c6f.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/8/9/4/3/1/96a6bbe9-4b57-43d7-ad74-e9c26fcc8567.jpg","Inönü Mahallesı 2+1 Kıralık Daıre"
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/105836-414","11","20.000","04-03-2025","İstanbul Kiralık Daire","2 +
                          1","70 m²","Sıfır Bina","3. Kat","İstanbul / Şişli / Gülbahar Mah.","https://www.hepsiemlak.com/emlak-ofisi/gokcan-emlak-105836","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Gökcan Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/8/4/5/2/4/4/0c31bc22-7fe6-48d3-8987-7bda6469d0d6.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/3/8/5/0/1/2b38d616-a336-4d88-8239-f0593ffa5dfa.JPG","Sıfır Binada Kiralık 2+1 Daire"
"https://www.hepsiemlak.com/istanbul-uskudar-icadiye-kiralik/daire/4312-4767","11","25.000","04-03-2025","İstanbul Kiralık Daire","1 +
                          1","70 m²","15
                        Yaşında","Ara Kat","İstanbul / Üsküdar / İcadiye Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/9/2/4/9/0/4/68e8baaa-39d8-4fb8-b2c5-e2a122ae3d12.jpg","","İcadiyede 1+1 Eşyalı 65 M2  Kiralık"
