"img-link href","photo-count","list-view-price","list-view-date","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","eids-badge__description","he-lazy-image src","eids-badge__label","img-wrp href","he-lazy-image src 2","he-lazy-image src 3","listing-card--owner-info__firm-name"
"https://www.hepsiemlak.com/istanbul-eyupsultan-merkez-kiralik/daire/60890-705","58","35.500","04-03-2025","4 +
                          2","160 m²","14
                        Yaşında","2. Kat","Eyüpsultan Piyerlotti Tepesinde Kiralık Dubleks Daire","İstanbul / Eyüpsultan / Merkez Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/1/5/2/0/4/4/6c4b616b-6898-469b-a0cc-f61e746124b0.jpg","",""
"https://www.hepsiemlak.com/istanbul-fatih-seyyid-omer-kiralik/daire/89874-1169","34","16.500","03-03-2025","2 +
                          1","75 m²","40
                        Yaşında","3. Kat","Fatih Seyyid Ömer Mahallesi 2+1 Çiftcephe + Balkon Kiralık Daire","İstanbul / Fatih / Seyyid Ömer Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/9/1/8/4/3/4/308c31d6-5521-426a-a5a0-1e6e0d84ef7a.jpg","",""
"https://www.hepsiemlak.com/istanbul-avcilar-yesilkent-kiralik/daire/144925-94","28","13.000","03-03-2025","2 +
                          1","120 m²","20
                        Yaşında","1. Kat","Açık Ve Kapalı 2 Balkonlu,  Aile Binasında, Kiralık 2+1, 120 M² 1. Katta Kiralık Daire","İstanbul / Avcılar / Yeşilkent Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/7/3/9/1/3/4/1726960330195-43193797.jpg","",""
"https://www.hepsiemlak.com/istanbul-zeytinburnu-sumer-kiralik/daire/3448-15006","12","25.000","03-03-2025","2 +
                          1","85 m²","Sıfır Bina","1. Kat","Kurtuluş® Emlak Sümer Kiralık Daire 85 M2 2+1 Sıfır","İstanbul / Zeytinburnu / Sümer Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/kurtulus-emlak-3448/cengiz-dereli-3448","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/7/4/6/2/4/4/a57fd4a3-5269-4bee-a14c-55610d7e6ef4.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Kurtuluş Emlak"
"https://www.hepsiemlak.com/istanbul-zeytinburnu-merkezefendi-kiralik/daire/109079-1129","12","32.000","03-03-2025","2 +
                          1","125 m²","25
                        Yaşında","18. Kat","Toprak İnşaat&emlak'tan Tercüman Sitesin De Full Eşyalı 105m2 2+1 Kiralık Daire...","İstanbul / Zeytinburnu / Merkezefendi Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/toprak-insaat-emlak-109079","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/2/1/1/1/4/4/4cff5bb0-0b49-4f05-a2e1-a21f851274ac.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/7/0/9/0/1/36bbf404-04fd-41d0-bbfc-d763fd4089a9.jpg","Toprak İnşaat Emlak"
"https://www.hepsiemlak.com/istanbul-maltepe-yali-kiralik/daire/78142-1683","33","30.000","17-02-2025","2 +
                          1","75 m²","1
                        Yaşında","Ara Kat","Maltepe Dragos'ta Yeni Binada Cevizli İstasyona Yakın Balkonlu","İstanbul / Maltepe / Yalı Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/armilan-yapi-78142","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/4/9/3/9/3/4/1ed71d2e-1d51-4a5d-a732-2c5efcc83617.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/4/1/8/7/0/fddd4f3b-74a1-4c75-9d1c-c6f579773d2b.jpg","Armilan Yapi"
"https://www.hepsiemlak.com/istanbul-beykoz-cubuklu-kiralik/daire/5857-2611","8","13.500","03-03-2025","1 +
                          1","55 m²","20
                        Yaşında","Bahçe Katı","Beykoz Cubuklu Pazar Sokagında Mustakıl Girişli 2katlı Binanın Gırıs Katı","İstanbul / Beykoz / Çubuklu Mah.","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/5/8/5/0/0/36685e73-0c00-4180-8f99-1e4a51d1fec0.jpg","","https://www.hepsiemlak.com/emlak-ofisi/tastan-gayrimenkul-5857/aysel-tastan-5857","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/0/8/2/7/3/4/1732010209499-43728058.jpg","","Taştan Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-fatih-yavuz-sultan-selim-kiralik/daire/135402-460","14","24.500","03-03-2025","2 +
                          1","100 m²","28
                        Yaşında","2. Kat","Fatih Soğuk Tulumba 2. Kat 2+1 Full + Full Kiralık Daire","İstanbul / Fatih / Yavuz Sultan Selim Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/arge-gayrimenkul-135402/mustafa-yilmaz-3632661","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/1/3/7/2/4/4/b1c68ade-0b66-4a81-9338-9ed3202da3c2.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/6/6/2/3/6/3/066e1cc0-949c-43f9-865d-626d4c67b067.jpg","Arge Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-beylikduzu-adnan-kahveci-kiralik/daire/155587-4","14","20.000","27-02-2025","2 +
                          1","85 m²","4
                        Yaşında","Ara Kat","Boss Yapı’dan 2+1 Gürpınar’da Denize Yakın Kiralık Daire","İstanbul / Beylikdüzü / Adnan Kahveci Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/boss-yapi-gayrimenkul-155587","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/8/5/4/2/4/4/1740493824-486228-44245865.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/8/5/5/5/1/99c5f082-64ef-4991-b6a4-1d0a17127494.jpg","Boss Yapı Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-bakirkoy-kartaltepe-kiralik/daire/4638-2714","28","34.000","03-03-2025","3 +
                          1","125 m²","40
                        Yaşında","1. Kat","Safir Bakırköy'den Kartaltepede Arakat 3oda 1 Salon Kiralık Daire","İstanbul / Bakırköy / Kartaltepe Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/3/6/4/0/0/00b0612b-61d6-40da-af33-78fb7e9e67bf.jpg","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-4638","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Safir Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-gungoren-abdurrahman-nafiz-gurman-kiralik/daire/0-44206491","14","35.000","18-02-2025","3 +
                          1","135 m²","30
                        Yaşında","Kot 2","Merter Mc Danolt S Yani. Full Esyali .Full Yeni Tadilat Ve Mobilyası Daire.","İstanbul / Güngören / Abdurrahman Nafiz Gürman Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","","",""
"https://www.hepsiemlak.com/istanbul-maltepe-altaycesme-kiralik/daire/130984-676","14","32.000","24-02-2025","3 +
                          1","100 m²","31
                        Yaşında","5. Kat","Istanbul Maltepe Altayçeşme  Mah 3+1 Kiralık","İstanbul / Maltepe / Altayçeşme Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-burhaniye-kiralik/daire/0-44192100","14","27.500","14-02-2025","3 +
                          1","155 m²","25
                        Yaşında","3. Kat","Üsküdar Burhaniye Mahallesi  Arakat 3+1 Kiralık Daire","İstanbul / Üsküdar / Burhaniye Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/1/2/9/1/4/4/Zfsg-qjBfPXHVdTu3vEYA.jpeg","",""
"https://www.hepsiemlak.com/istanbul-bagcilar-fevzi-cakmak-kiralik/daire/153954-18","14","38.000","04-03-2025","3 +
                          1","173 m²","Sıfır Bina","16. Kat","Fevzi Çakmak Mh. Yeni Binada Yüksek Kat Kiralık 3+1 Daire","İstanbul / Bağcılar / Fevzi Çakmak Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/3/5/8/1/4/4/74f9fc83-aa77-4a2f-a8b6-79933e6d4b77.jpg","",""
"https://www.hepsiemlak.com/istanbul-adalar-maden-kiralik/daire/153525-8","14","200.000","03-03-2025","2 +
                          1","80 m²","30
                        Yaşında","1. Kat","Büyükada Sezonluk Kiralik 2+1 Daire","İstanbul / Adalar / Maden Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/kacmaz-emlak-buyukada-temsilciligi-153525","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/2/7/8/8/3/4/958bd2c4-3d15-4c00-ba31-a1f1fed5f2c5.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/2/5/3/5/1/4363928c-07ce-48ca-a8a1-6acd26f7fae3.jpg","Kaçmaz Emlak Büyükada Temsilciliği"
"https://www.hepsiemlak.com/istanbul-besiktas-levent-kiralik/daire/137955-23","14","30.000","01-03-2025","1 +
                          1","55 m²","25
                        Yaşında","2. Kat","Get House’dan Kanyon Arka Sokağı 1+1 Boş Kiralık Levent Metro 2 Dk","İstanbul / Beşiktaş / Levent Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/5/3/6/0/1/4/1739813874-43648-41063505.jpeg","",""
"https://www.hepsiemlak.com/istanbul-kartal-kordonboyu-kiralik/daire/16829-2642","25","30.000","04-03-2025","2 +
                          1","90 m²","20
                        Yaşında","7. Kat","Kordonboyu Sahilde Kiralik Deniz Manzaralı 2+1teras Daıre","İstanbul / Kartal / Kordonboyu Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/3/8/6/6/3/4/1730982835667-43668331.jpg","",""
"https://www.hepsiemlak.com/istanbul-basaksehir-altinsehir-kiralik/daire/123596-238","32","12.000","28-02-2025","2 +
                          1","90 m²","3
                        Yaşında","Bahçe Katı","Başakşehir Altınşehir Mahallesinde 2+1 Kiralık Bahçe Kati","İstanbul / Başakşehir / Altınşehir Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/suura-yapi-gayrimenkul-123596/umud-huseyin-ercetin-2903577","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/0/1/6/2/4/4/b78ff9e3-e95d-4b45-aee7-975defe4fe39.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/7/5/3/0/9/2/a8dd5123-b423-4ad1-a562-974bbe26d9a7.jpg","Şuura Yapı Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-uskudar-barbaros-kiralik/daire/116181-238","32","35.000","06-02-2025","3 +
                          1","138 m²","30
                        Yaşında","2. Kat","Üsküdar'da Kiralık 3+1 Daire - Doğalgazlı Ve Ferah!","İstanbul / Üsküdar / Barbaros Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/0/4/4/1/4/4/6fb6462d-2ec2-4677-a081-306e3464790d.jpg","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-siyavuspasa-kiralik/daire/74231-924","32","25.000","04-03-2025","3 +
                          1","130 m²","26
                        Yaşında","Teras Katı","Bahçelievler Kiralık 3+1 Daire","İstanbul / Bahçelievler / Siyavuşpaşa Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/simsek-emlak-74231","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/3/1/6/8/3/4/1eacd969-ec5d-4f14-89be-f8b59ef120ed.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/2/4/7/0/8bcca2d4-1fee-4328-91be-8525e441bde9.jpg","Şimşek Emlak"
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/154046-473","12","50.000","03-03-2025","1 +
                          1","90 m²","10
                        Yaşında","8. Kat","Maslak  Ağaoğlu 1453 Teras Evler Bloğunda 1+1  Orman Manzralı Kiralık","İstanbul / Sarıyer / Maslak Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/easy-saygin-gayrimenkul-154046/bahar-bayrak-4337714","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/9/0/4/2/4/4/ed87270b-a2b0-4018-8c5c-09d7ce3641cb.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/1/7/7/3/3/4/1ca1f2c3-436d-4ba0-bef1-314ffacb206d.jpg","Easy & Saygın Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/24340-5119","28","110.000","03-03-2025","2 +
                          1","200 m²","15
                        Yaşında","Bahçe Katı","Göktürk Palms Residence 2+1 Bahçeli Bahçeli Dublex Daire 200m2(istenirse Ofis Ugundur)","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/7/7/4/1/4/4/d0129447-5602-46de-a37c-a2213a5e63b0.jpg","",""
"https://www.hepsiemlak.com/istanbul-tuzla-cami-kiralik/daire/77474-2518","28","35.000","01-03-2025","1 +
                          1","70 m²","12
                        Yaşında","Bahçe Katı","Tuzla Villa Dairesi Faturalar Dahil Havuzlu Eşyalı 1+1 Naci Avcı Dan","İstanbul / Tuzla / Cami Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/1/7/3/0/4/4/75673328-574c-406e-a1a0-013e7d1bb781.jpg","",""
"https://www.hepsiemlak.com/istanbul-besiktas-kultur-kiralik/daire/2845-4333","28","75.000","26-02-2025","3 +
                          1","125 m²","38
                        Yaşında","2. Kat","Size Özel Etiler'de, Akmerkez'e Yakın, Bakımlı 3+1 Köşe Daire","İstanbul / Beşiktaş / Kültür Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/size-ozel-emlak-2845","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/7/3/1/6/3/4/82b1a10f-6283-4710-a92a-093ebf008385.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/4/8/2/0/0/63c823a2-c0a1-4e74-9952-1da69d9b8f09.jpg","Size Özel Emlak"
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-baglarbasi-kiralik/daire/30633-2628","16","16.000","02-03-2025","2 +
                          1","105 m²","20
                        Yaşında","Giriş Katı","Gaziosmanpaşa Bağlarbaşı Keçeyolu Kiralık 2+1 100 M2 Giriş Kat Temiz Muhit Uygun Fırsat Daire","İstanbul / Gaziosmanpaşa / Bağlarbaşı Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/8/3/5/2/4/4/432af435-1d45-4f56-8c18-8a6f70a9af2a.jpg","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-purtelas-hasan-efendi-kiralik/daire/41169-940","16","60.000","27-02-2025","2 +
                          1","80 m²","35
                        Yaşında","1. Kat","Yıldızemlaktan Kiralık Bogaz Manzaralı  Eşyalı  Daire","İstanbul / Beyoğlu / Pürtelaş Hasan Efendi Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/9/1/4/2/4/4/1740423746-084468-44241921.jpeg","",""
"https://www.hepsiemlak.com/istanbul-besiktas-muradiye-kiralik/daire/12817-966","16","15.000","03-03-2025","2 +
                          1","60 m²","50
                        Yaşında","Kot 1","Beşiktaş Muradiye Mahallesinde 2+1 Kiralık Daire","İstanbul / Beşiktaş / Muradiye Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/7/7/1/0/4/4/3923d778-28af-43db-8841-c7296376826e.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-fulya-kiralik/daire/8574-1996","16","35.000","03-03-2025","2 +
                          1","110 m²","24
                        Yaşında","3. Kat","Fulyada 2+1 Kom.90 M.Ful Eşyalı Toplu Ulaşıma Cevahir Avm.Yakın Ferah","İstanbul / Şişli / Fulya Mah.","","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","","https://www.hepsiemlak.com/emlak-ofisi/secim-emlak-8574/fevzi-cinoglu-8574","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/0/1/7/8/9/3/de571d9f-cef6-42c1-9fb9-dbb1bc67da6d.jpg","","Seçim Emlak"
"https://www.hepsiemlak.com/istanbul-kadikoy-osmanaga-kiralik/daire/80253-877","31","27.500","20-02-2025","2 +
                          1","100 m²","30
                        Yaşında","3. Kat","Kadıköy Merkez'de Geniş 2+1 Kombili Eşyasız 2 Katlı Fırsat Daire","İstanbul / Kadıköy / Osmanağa Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/1/9/1/2/4/4/1739992080-266389-44219148.jpeg","",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-yesilyurt-kiralik/daire/2237-4706","31","200.000","17-02-2025","3 +
                          1","180 m²","5
                        Yaşında","2. Kat","Yeşilyurt Emlak'tan Deniz Manzralı 3.5+ Salon 180m2 Arakat Daire","İstanbul / Bakırköy / Yeşilyurt Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/yesilyurt-emlak-2237/akin-cagil-2237","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/9/3/0/2/4/4/60dddf5c-3cb9-49ab-a493-441601eba6d9.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/3/2/2/0/0/ca936f3a-5cca-4c5d-9ed4-08259fbd66a6.png","Yeşilyurt Emlak"
"https://www.hepsiemlak.com/istanbul-beyoglu-sutluce-kiralik/daire/123252-293","31","12.000","17-02-2025","2 +
                          1","80 m²","2
                        Yaşında","Ara Kat","Bayan Öğrenciye-Çalışana Tek Kişilik Kiralık Oda","İstanbul / Beyoğlu / Sütlüce Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/6/1/1/8/6/2/4/a5c2339e-260e-42ee-80a1-b735a509677f.jpg","",""
"https://www.hepsiemlak.com/istanbul-uskudar-bulgurlu-kiralik/daire/120150-3202","27","36.500","01-03-2025","3 +
                          1","120 m²","27
                        Yaşında","3. Kat","F-L Emlaktan Metro Yakını 3+1 Eşyalı Öğrenci Ve Bayan Bekara Uygun","İstanbul / Üsküdar / Bulgurlu Mah.","","","","https://www.hepsiemlak.com/emlak-ofisi/f-l-emlak-120150","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/3/4/6/2/4/4/1740829045119-44264352.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/5/1/0/2/1/fc97d3f0-ca43-44a8-9e06-6fbd2ab208e0.jpg","F-l Emlak"
"https://www.hepsiemlak.com/istanbul-besiktas-akat-kiralik/daire/2137-27740","18","50.000","28-02-2025","3 +
                          1","110 m²","50
                        Yaşında","Ara Kat","Etiler Akatlar Zeytinoğlu Caddesi Bahar Sitesi 3+1 Kiralık Daire","İstanbul / Beşiktaş / Akat Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/remax-yildiz-2137","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/1/7/5/2/4/4/df72bf74-8241-4bcd-9938-1bf167553cb9.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/3/1/2/0/0/c6937f24-6fb9-4e21-88d8-ef8ea80d25c2.jpg","Remax Yıldız"
"https://www.hepsiemlak.com/istanbul-beyoglu-katip-mustafa-celebi-kiralik/daire/1863-1615","6","22.000","04-03-2025","Stüdyo","35 m²","40
                        Yaşında","4. Kat","Taksim Kent Üniversitesi Karşı Sokağında Eşyalı Stüdyo Daire","İstanbul / Beyoğlu / Katip Mustafa Çelebi Mah.","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/6/8/1/0/0/308079f1-233f-4f87-9108-f823a6a2b00d.jpg","","https://www.hepsiemlak.com/emlak-ofisi/sahin-emlak-1863","","","Şahin Emlak"
"https://www.hepsiemlak.com/istanbul-maltepe-baglarbasi-kiralik/daire/66056-10173","12","25.000","04-03-2025","2 +
                          1","80 m²","30
                        Yaşında","5. Kat","Maltepe Esenkent Te 5 Yıllık Metroya Yakın Eşyalı 2+1","İstanbul / Maltepe / Bağlarbaşı Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/kacmaz-emlak-altintepe-66056","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/5/0/6/6/0/c7a099ad-2bd0-41c5-bcdb-2909d47fa4ba.png","","Kaçmaz Emlak Altıntepe"
"https://www.hepsiemlak.com/istanbul-besiktas-yildiz-kiralik/daire/7609-3761","14","28.000","03-03-2025","2 +
                          1","120 m²","40
                        Yaşında","Yüksek Giriş","Öztürk Gayrimenkul’den Asariye Caddesin’de Çırağan’da 2+1","İstanbul / Beşiktaş / Yıldız Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-kulaksiz-kiralik/daire/120901-296","14","20.000","03-03-2025","2 +
                          1","75 m²","35
                        Yaşında","2. Kat","Beyoğlu Kulaksız Mahallesinde 2+1 Kiralık Daire","İstanbul / Beyoğlu / Kulaksız Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/4/0/5/1/4/4/1738830910-932065-44150438.jpeg","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-hurriyet-kiralik/daire/4616-1095","12","20.000","03-03-2025","1 +
                          1","45 m²","10
                        Yaşında","Yüksek Giriş","E5 Ve Metrobüs Hattına Yürüme Yakınlığnda, Yeni Bina, 1+1 Eşyalı Yüksek Giriş","İstanbul / Bahçelievler / Hürriyet Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/2/7/3/1/4/4/2da336c6-24df-42b0-9180-1d8cd8c937ee.jpg","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-cihangir-kiralik/daire/22687-1102","12","45.000","04-03-2025","2 +
                          1","95 m²","41
                        Yaşında","3. Kat","Cihangir De 2. Kat (2+1) Eşyalı Daire","İstanbul / Beyoğlu / Cihangir Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/3/8/7/0/4/4/eba5d276-692a-4e16-b387-3a0123d6c9b2.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-caglayan-kiralik/daire/95585-3612","22","28.000","01-03-2025","2 +
                          1","75 m²","7
                        Yaşında","Yüksek Giriş","Çağlayan'da Eşyalı Temiz 2+1 Kiralık Daire","İstanbul / Kağıthane / Çağlayan Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/9/2/6/2/4/4/d2117be3-a171-41e8-8114-49f79c5de5e8.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/8/5/5/9/0/ae12bc82-4e5f-458a-a2f5-53c3afa6e072.jpg","Paranın Merkezi Gayrimenkul"
"https://www.hepsiemlak.com/istanbul-beyoglu-kaptanpasa-kiralik/daire/65982-2136","22","17.500","26-02-2025","2 +
                          1","80 m²","31
                        Yaşında","En Üst Kat","Beyoğlu Kaptanpaşa Mahallesin'de 2+1 Kiralık","İstanbul / Beyoğlu / Kaptanpaşa Mah.","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/3/9/4/2/4/4/1740566241-9350839-44249360.jpeg","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-19-mayis-kiralik/daire/3593-4811","25","48.000","18-02-2025","2 +
                          1","70 m²","4
                        Yaşında","7. Kat","Atamert Emlak'tan 19 Mayıs Mah. Gürsoylu Sk. 2+1 Net:50m2","İstanbul / Kadıköy / 19 Mayıs Mah.","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","https://www.hepsiemlak.com/emlak-ofisi/atamert-emlak-3593","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/6/5/0/1/4/4/5b28715e-3c72-4ca7-b321-4c9c17fdc186.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/9/5/3/0/0/2f60882f-83be-4e7e-8d7f-fb25b57f9346.jpg","Atamert Emlak"
