"img-link href","photo-count","list-view-price","list-view-date","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/istanbul-bakirkoy-atakoy-7-8-9-10-kisim-kiralik/daire/60561-1931","12","27.500","28-02-2025","1 +
                          1","45 m²","31
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ataköy 9-10 Kısım'da Önü Açık Mobilyalı 1+1 Kiralık Daire","İstanbul / Bakırköy / Ataköy 7-8-9-10. Kısım Mah.","https://www.hepsiemlak.com/emlak-ofisi/business-gayrimenkul-60561","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/6/5/0/6/0/7a760271-6016-4fd3-943a-691d0e6207f4.jpg","Busıness Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-beylikduzu-dereagzi-kiralik/daire/104389-439","12","12.500","04-03-2025","2 +
                          1","95 m²","7
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Beylikdüzü Dereağzı Mh Kiralık Daire 2+1","İstanbul / Beylikdüzü / Dereağzı Mah.","","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-sultan-selim-kiralik/daire/42692-2442","12","16.500","02-03-2025","1 +
                          1","75 m²","32
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Atatürk Caddesi'nde 1+1 75 Metrekare  Kiralık Daire","İstanbul / Kağıthane / Sultan Selim Mah.","","","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-bahcelievler-kiralik/daire/96848-2774","12","17.000","27-02-2025","2 +
                          1","90 m²","33
                        Yaşında","5. Kat","","","","Bahçelievler Yaylada 2+1 Eşyalı Bay Bayana 5.Kat Kiralık Daire","İstanbul / Bahçelievler / Bahçelievler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/3/5/1/9/3/4/6914d6e2-3bfc-4e44-85f4-8ac209439605.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-emniyet-evleri-kiralik/daire/31151-1828","10","40.000","03-03-2025","2 +
                          1","90 m²","Sıfır Bina","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Metroya Yakın,Asansörlü,Merkezi Lokasyonda ,1.Sınıf İşçilik","İstanbul / Kağıthane / Emniyet Evleri Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/1/0/4/2/4/4/1740398557-247861-44240174.jpeg","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-sirinevler-kiralik/daire/25932-5429","10","15.000","27-02-2025","1 +
                          1","60 m²","25
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul Bahçelievler Şirinevler Mah De Kiralık 60m² 1+1 Yüksek Giriş Kat Daire","İstanbul / Bahçelievler / Şirinevler Mah.","https://www.hepsiemlak.com/emlak-ofisi/ayder-emlak-25932","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/5/1/2/2/4/4/afdc3dd4-424f-4717-8b00-f7f8101b6173.jpg","Ayder Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/3/9/5/2/0/2c75e2fb-d785-4d97-b9bc-2f10d13b0c22.jpg"
"https://www.hepsiemlak.com/istanbul-besiktas-bebek-kiralik/daire/37071-465","10","110.000","28-02-2025","3 +
                          1","190 m²","50
                        Yaşında","2. Kat","","","","Bebekte  Merkezde 3.5+1 Ferah Kiralık Daire","İstanbul / Beşiktaş / Bebek Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/4/7/8/3/3/4/1726504294-8348088-43387454.jpeg","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-merdivenkoy-kiralik/daire/14946-13651","20","28.000","01-03-2025","2 +
                          1","98 m²","38
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","City Tek Yetkili Şehir Hastanesine Minibüs Yoluna Yakın 2+1 Balkonlu","İstanbul / Kadıköy / Merdivenköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/city-gayrimenkul-14946","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/7/2/6/2/4/4/e6decde5-7ffa-4cd1-bad1-c8dae858ed3f.jpg","Cıty Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/4/9/4/1/0/d7d6c059-b3e7-4cdd-b165-4853cedb3678.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-mecidiyekoy-kiralik/daire/42771-6433","20","26.000","03-03-2025","3 +
                          1","115 m²","15
                        Yaşında","6. Kat","","","","3+1 110 M2 Kombili Ara Kat Öğrenciye Bekara Uygun Boya Badana Sıfır","İstanbul / Şişli / Mecidiyeköy Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/4/9/8/6/3/4/1731397863-018516-43689419.jpeg","",""
"https://www.hepsiemlak.com/istanbul-maltepe-findikli-kiralik/daire/67193-1238","20","26.000","28-02-2025","3 +
                          1","125 m²","15
                        Yaşında","2. Kat","","","","Aren Emlak | Çınar Caddesi Paraleli Fırat Sokak'da Ara Kat Geniş 3+1 Kiralık Daire Banlkonlu Eşyasız","İstanbul / Maltepe / Fındıklı Mah.","https://www.hepsiemlak.com/emlak-ofisi/aren-gayrimenkul-67193","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/7/0/8/5/3/4/ff0c4b70-a650-4024-8d86-313298885621.jpg","Aren Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/9/1/7/6/0/20f1d1a3-42bf-4a3f-8a27-f8c180445c02.jpg"
"https://www.hepsiemlak.com/istanbul-avcilar-denizkoskler-kiralik/daire/27926-3872","34","20.000","04-03-2025","3 +
                          1","160 m²","30
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Turyap'tan Denizköşkler'de Çift Balkonlu Arakat 3+1 Daire","İstanbul / Avcılar / Denizköşkler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/4/7/8/1/4/4/1739470112906-44187459.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-harmantepe-kiralik/daire/105759-710","17","19.500","02-03-2025","1 +
                          1","65 m²","5
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Harmantepe Kağıthane''de Yeni Binada Full Eşyalı 1+1 Kiralık Daire","İstanbul / Kağıthane / Harmantepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/3/9/6/2/4/4/206f2068-b981-457a-bd42-392a5dfa9753.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-esentepe-kiralik/daire/62127-1338","11","50.000","28-02-2025","3 +
                          1","100 m²","45
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Eliyadan Astoria Avm Karşısı Emekli Subay Evlerinde 3+1 Kiralık Daire","İstanbul / Şişli / Esentepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/9/7/5/2/4/4/3bbee4c5-5b0a-41a0-b2b2-715e84912ad8.jpg","",""
"https://www.hepsiemlak.com/istanbul-atasehir-kayisdagi-kiralik/daire/29083-17220","11","20.000","03-03-2025","1 +
                          1","45 m²","6
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ataşehir Kayışdaği 1+1 40 M2 Kiralık","İstanbul / Ataşehir / Kayışdağı Mah.","https://www.hepsiemlak.com/emlak-ofisi/realty-world-kybele-gayrimenkul-29083","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/7/0/6/1/4/4/1739007750-835145-44160746.jpeg","Realty World Kybele Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/0/9/2/0/46ba21bf-6391-4f15-8f87-8b157af7b9be.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-merkez-kiralik/daire/40208-2406","28","33.000","03-03-2025","1 +
                          2","90 m²","25
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Şişli Merkezde 2+1 Mobilyalı Kiralık Daire Furnished Rent Flat","İstanbul / Şişli / Merkez Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/5/9/6/0/4/4/1737383608-946673-44069593.jpeg","",""
"https://www.hepsiemlak.com/istanbul-uskudar-altunizade-kiralik/daire/5956-6246","28","68.000","04-03-2025","3 +
                          2","170 m²","Sıfır Bina","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Emin'den,Asfa Yanı Barboros ,3+2,Kapalı Garaj,Asansör,Kombili,Manzaralı","İstanbul / Üsküdar / Altunizade Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/6/8/0/5/3/4/f98a3a56-4725-4362-92c5-ff3f15663dc9.jpg","",""
"https://www.hepsiemlak.com/istanbul-umraniye-cemil-meric-kiralik/daire/3995-26607","19","23.500","03-03-2025","2 +
                          1","53 m²","Sıfır Bina","Zemin","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ümraniye Cemil Meriç Mahallesinde Kiralık 2+1 Daire","İstanbul / Ümraniye / Cemil Meriç Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-rekor-3995","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/4/4/7/2/4/4/91334870-2ffd-4cf2-8b94-76662c63c559.jpg","Remax Rekor","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/9/9/3/0/0/4826bad6-b37b-4ea4-b50f-32aaafa6aee6.jpg"
"https://www.hepsiemlak.com/istanbul-fatih-sehremini-kiralik/daire/39589-10405","19","12.000","02-03-2025","1 +
                          1","55 m²","42
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Fatih Çapa Odabaşı Camii Karşısı Bekara 1+1 50 M2 Y.Giriş Daire","İstanbul / Fatih / Şehremini Mah.","https://www.hepsiemlak.com/emlak-ofisi/deniz-emlak-fatih-capa-findikzade-39589","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/4/7/6/2/4/4/9f2ed3aa-d233-446a-97f8-02282b825e34.jpg","Deniz Emlak Fatih-çapa-fındıkzade","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/8/5/9/3/0/12a122da-e060-436d-b348-1005be661575.jpg"
"https://www.hepsiemlak.com/istanbul-sariyer-istinye-kiralik/daire/125847-406","19","33.000","28-02-2025","3 +
                          1","140 m²","20
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Geniş  Ve Hasarsız 3+1 Kiralık Daire","İstanbul / Sarıyer / İstinye Mah.","https://www.hepsiemlak.com/emlak-ofisi/akdaglardan-ozlem-emlak-125847","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/2/2/9/1/4/4/1739548871-2268162-44192251.jpeg","Akdağlar'dan Özlem Emlak","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/istanbul-maltepe-feyzullah-kiralik/daire/21144-10017","33","45.000","04-03-2025","3 +
                          1","135 m²","35
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Evsa 'dan Süreyya Plajı'nda Wıfı Dahil Full Eşyalı 3+1","İstanbul / Maltepe / Feyzullah Mah.","https://www.hepsiemlak.com/emlak-ofisi/evsa-gayrimenkul-real-estate-agents-21144","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/5/9/7/2/4/4/1741097546-6302118-44279569.jpeg","Evsa Gayrimenkul-real Estate Agents","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/4/1/1/2/0/411327ba-a487-4bef-acba-973a9a90086a.jpg"
"https://www.hepsiemlak.com/istanbul-beyoglu-yenisehir-kiralik/daire/110844-5763","10","13.000","02-03-2025","1 +
                          1","70 m²","30
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Şişli Osmanbey Ve Taksim Metrolarına 20 Dak.1+1 Ful Eşyalı Daire","İstanbul / Beyoğlu / Yenişehir Mah.","https://www.hepsiemlak.com/emlak-ofisi/erkin-emlak-110844/ali-zincidi-2308953","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/2/0/8/1/4/4/2e9ed206-0665-42c4-9e77-ea6f9c51a643.jpg","Erkin Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/5/9/8/0/3/2/1aaa650c-bde2-4a20-a999-e0c24954ad90.jpg"
"https://www.hepsiemlak.com/istanbul-besiktas-turkali-kiralik/daire/26312-2565","10","23.000","01-03-2025","2 +
                          1","90 m²","45
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Merkezde 2+1 Kombili Bahçe Katı Daire","İstanbul / Beşiktaş / Türkali Mah.","https://www.hepsiemlak.com/emlak-ofisi/emlak-dunyasi-gayrimenkul-26312/serafettin-kilic-26312","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/4/0/5/1/4/4/f7aa38ea-5bd5-43b2-8ee5-1a2b8f29448a.jpg","Emlak Dünyası Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/1/3/6/2/0/abc37e76-6ed4-4201-bde6-2327221262fc.jpg"
"https://www.hepsiemlak.com/istanbul-atasehir-kayisdagi-kiralik/daire/73540-11207","16","24.500","01-03-2025","2 +
                          1","90 m²","6
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Asıa Emlaktan Metroya Gümrük Duvarına Yakın Yeni Binada 2+1","İstanbul / Ataşehir / Kayışdağı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/8/8/6/1/4/4/753196e1-ab41-415a-8c93-622644ad02b2.jpg","",""
"https://www.hepsiemlak.com/istanbul-gungoren-abdurrahman-nafiz-gurman-kiralik/daire/152059-91","14","17.500","04-03-2025","2 +
                          1","95 m²","32
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Merterde Kiralık Bahçe Katı Daire Kombili 2+1 Ulaşıma Yakın","İstanbul / Güngören / Abdurrahman Nafiz Gürman Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/4/6/7/2/4/4/1741075408-563606-44276472.jpeg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-emniyet-evleri-kiralik/daire/46205-1615","24","27.000","03-03-2025","2 +
                          1","80 m²","30
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Emniyetevlerinde 2+1 90m2 Eşyalı Kiralık Daire","İstanbul / Kağıthane / Emniyet Evleri Mah.","","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-bostanci-kiralik/daire/5735-807","24","57.000","01-03-2025","3 +
                          1","150 m²","30
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bostancı Da Merkezi Konumda Ulaşım Noktalarına Yakın","İstanbul / Kadıköy / Bostancı Mah.","https://www.hepsiemlak.com/emlak-ofisi/parola-emlak-5735/sevgi-yegenoglu-5735","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/3/7/5/0/0/113f1dc4-8b27-4631-9837-090c726f82b8.jpg","Parola Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/3/7/5/0/0/a4944b19-f0e1-495a-8fe6-2e28dc395b92.jpg"
"https://www.hepsiemlak.com/istanbul-uskudar-acibadem-kiralik/daire/28284-3766","33","140.000","03-03-2025","4 +
                          1","200 m²","20
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Almondhill Evlerinde 200m² 4+1 Havuz Cepheli Full Eşyalı Kiralık","İstanbul / Üsküdar / Acıbadem Mah.","https://www.hepsiemlak.com/emlak-ofisi/ac-gayrimenkul-28284","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/8/2/8/2/0/c878aa42-b654-4061-9541-cdd35f8bf752.jpg","Ac Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/52307-4050","33","13.500","02-03-2025","1 +
                          1","65 m²","30
                        Yaşında","Yarı Bodrum","","","","Koçmer  Emlaktan Gülbağ,Da  Ayrı Mutfaklı Çalışana, Öğrenciye Uygun Kiralık Daire Metroya 20 Dakika","İstanbul / Şişli / Gülbahar Mah.","https://www.hepsiemlak.com/emlak-ofisi/kocmer-emlak-52307/mehmet-koc-993162","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/3/8/5/7/3/4/bbd85530-a39e-4742-b7e6-28d08fba7327.jpg","Koçmer Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/6/1/3/9/9/5623e433-f3bc-4648-a0da-f876da1619c7.jpg"
"https://www.hepsiemlak.com/istanbul-beyoglu-omer-avni-kiralik/daire/18707-16795","15","80.000","03-03-2025","2 +
                          1","120 m²","12
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ceylan'dan Kabataş'ta Nezih Binada, Full Mobilyalı 2+1 Daire","İstanbul / Beyoğlu / Ömer Avni Mah.","https://www.hepsiemlak.com/emlak-ofisi/nuray-ceylan-emlak-18707","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/8/3/5/2/4/4/16e6e4e0-71b3-47fb-a8ba-0a7e21f064e0.jpg","Nuray Ceylan Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/7/8/1/0/780e942a-7a37-46bf-9fd4-d48faaba84b8.jpg"
"https://www.hepsiemlak.com/istanbul-gungoren-haznedar-kiralik/daire/86673-4899","15","25.000","03-03-2025","2 +
                          1","130 m²","35
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Güngören. Haznedar Cad. Üstü Kiralık 2+1 Daire. Vizyon","İstanbul / Güngören / Haznedar Mah.","https://www.hepsiemlak.com/emlak-ofisi/oguz-vizyon-gayrimenkul-86673","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/0/0/8/1/4/4/8284f45f-88c4-45ad-904f-c706ca8630e6.jpg","Oğuz Vizyon Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/7/6/6/8/0/2e07b3ff-c150-41d3-9bce-39dac6f6b9b0.jpg"
"https://www.hepsiemlak.com/istanbul-beyoglu-haciahmet-kiralik/daire/119475-177","15","17.000","01-03-2025","1 +
                          1","70 m²","10
                        Yaşında","2. Kat","","","","Kurtuluş Yeni Binada Sondurak Ta 2 Ci Kat.1+1","İstanbul / Beyoğlu / Hacıahmet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/8/8/1/2/3/4/1724162433425-43218831.jpg","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-zafer-kiralik/daire/81705-11168","28","20.000","03-03-2025","2 +
                          1","80 m²","16
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Yenibosna Merkez Cami Yakını 2+1 Kiralık Daire","İstanbul / Bahçelievler / Zafer Mah.","https://www.hepsiemlak.com/emlak-ofisi/aydinlar-emlak-insaat-81705","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/6/1/7/2/4/4/77bc99bb-2b9a-4c79-a658-c03f088f46b8.jpg","Aydınlar Emlak & İnşaat","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/0/7/1/8/0/31052dba-63ee-4788-af30-416223dfe017.jpg"
"https://www.hepsiemlak.com/istanbul-bahcelievler-siyavuspasa-kiralik/daire/6056-13533","20","16.000","26-02-2025","3 +
                          1","115 m²","38
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Siyavuşpaşa Merkezde 3+1 115 M2 5.Kat Temiz Ferah Kiralık Daire","İstanbul / Bahçelievler / Siyavuşpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/uzbilek-gayrimenkul-danismanlik-6056/uygar-aydin-6056","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/5/3/0/4/3/4/d96153be-db6a-4be8-a027-836bd647a840.jpg","Uzbilek Gayrimenkul Danışmanlık","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/5/0/6/0/0/e2f34785-468b-41c0-884e-ed2aadbf1b84.jpg"
"https://www.hepsiemlak.com/istanbul-sariyer-kirecburnu-kiralik/daire/1994-3213","23","30.000","28-02-2025","3 +
                          1","130 m²","25
                        Yaşında","3. Kat","","","","Tarabyaüstü Kireçburnu'nda Manzaralı Kurumsal Aileye 3+1 Kiralık Daire","İstanbul / Sarıyer / Kireçburnu Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/0/7/5/1/4/4/006f8f9b-8584-461d-aed3-b5e4882d1dc1.jpg","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-sirinevler-kiralik/daire/1599-10804","23","18.000","01-03-2025","2 +
                          1","90 m²","38
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Metro Metrobüse Yakın 2+1 Kombili 1.Kat Masrafsız Kiralık Daire 90 M2","İstanbul / Bahçelievler / Şirinevler Mah.","https://www.hepsiemlak.com/emlak-ofisi/sait-emlak-1599","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/4/4/4/8/3/4/50125818-304f-43db-9e02-09de4b8965f9.jpg","Sait Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/9/5/1/0/0/d0fac7ff-65cf-4aae-bb30-d11e1ac4ba86.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-fulya-kiralik/daire/2216-6305","23","45.000","04-03-2025","2 +
                          1","110 m²","21
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Fulya Ayşecik Sokakta Kiralık 2+1 Eşyalı Daire","İstanbul / Şişli / Fulya Mah.","https://www.hepsiemlak.com/emlak-ofisi/life-gayrimenkul-2216/tuncay-ersan-2216","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/5/8/1/8/3/4/e706c793-8e13-4507-b882-497119a7b7ad.jpeg","Lıfe Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/1/2/2/0/0/dd4678cf-bde8-4008-a6ad-31fc60ace2a4.jpg"
"https://www.hepsiemlak.com/istanbul-atasehir-ataturk-kiralik/daire/1770-23623","32","27.500","27-02-2025","2 +
                          1","80 m²","31
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ataşehir Yakutlar Da Kiralık Daire 2+1 80 M2 Balkonlu","İstanbul / Ataşehir / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/atacity-emlak-1770","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/3/5/4/2/4/4/07fb96d8-bcf0-43d6-a85c-cc02fc6cb9b8.jpg","Atacity Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/7/1/0/0/1a28a88e-9df7-4589-bc0a-68a6ab09d9ad.jpg"
"https://www.hepsiemlak.com/istanbul-besiktas-ortakoy-kiralik/daire/2588-2690","14","45.000","26-02-2025","2 +
                          1","90 m²","35
                        Yaşında","Kot 1","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Beşiktaş Ortaköy Dereboyu Caddesine Yakın Full Mobilyalı Daire","İstanbul / Beşiktaş / Ortaköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/prestige-gayrimenkul-real-estate-2588","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/4/8/4/2/4/4/1740559044-938518-44248475.jpeg","Prestıge Gayrimenkul Real Estate","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/8/5/2/0/0/8d4611ce-1dae-4fe2-b84c-27cbbe659432.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-eskisehir-kiralik/daire/4497-3966","28","26.000","03-03-2025","2 +
                          1","90 m²","45
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Tekin Emlak'tan Eşref Efendi Sokakta Temiz Ara Kat 2+1 Daire","İstanbul / Şişli / Eskişehir Mah.","https://www.hepsiemlak.com/emlak-ofisi/tekin-emlak-4497","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/3/8/4/0/4/4/61285415-8c19-427c-8051-659eefa31cf1.jpg","Tekin Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/9/4/4/0/0/1dc52cef-d318-46f7-a4f3-9e24185a61b1.jpg"
